DD-MM-YYYY,value
01-07-1944,-0.0222000000
01-08-1944,0.0128000000
01-09-1944,0.0010000000
01-10-1944,0.0042000000
01-11-1944,0.0081000000
01-12-1944,0.0334000000
01-01-1945,0.0184000000
01-02-1945,0.0656000000
01-03-1945,-0.0424000000
01-04-1945,0.0919000000
01-05-1945,0.0094000000
01-06-1945,-0.0108000000
01-07-1945,-0.0164000000
01-08-1945,0.0617000000
01-09-1945,0.0455000000
01-10-1945,0.0337000000
01-11-1945,0.0357000000
01-12-1945,0.0075000000
01-01-1946,0.0730000000
01-02-1946,-0.0613000000
01-03-1946,0.0381000000
01-04-1946,0.0351000000
01-05-1946,0.0199000000
01-06-1946,-0.0465000000
01-07-1946,-0.0767000000
01-08-1946,-0.0882000000
01-09-1946,-0.1068000000
01-10-1946,-0.0228000000
01-11-1946,-0.0312000000
01-12-1946,0.0372000000
01-01-1947,0.0279000000
01-02-1947,-0.0169000000
01-03-1947,-0.0296000000
01-04-1947,-0.0348000000
01-05-1947,-0.0026000000
01-06-1947,0.0510000000
01-07-1947,0.0337000000
01-08-1947,-0.0320000000
01-09-1947,-0.0288000000
01-10-1947,0.0232000000
01-11-1947,-0.0304000000
01-12-1947,0.0103000000
01-01-1948,-0.0459000000
01-02-1948,-0.0419000000
01-03-1948,0.0893000000
01-04-1948,0.0176000000
01-05-1948,0.0741000000
01-06-1948,0.0022000000
01-07-1948,-0.0595000000
01-08-1948,0.0113000000
01-09-1948,-0.0226000000
01-10-1948,0.0747000000
01-11-1948,-0.0979000000
01-12-1948,0.0407000000
01-01-1949,0.0087000000
01-02-1949,-0.0303000000
01-03-1949,0.0357000000
01-04-1949,-0.0157000000
01-05-1949,-0.0314000000
01-06-1949,0.0029000000
01-07-1949,0.0792000000
01-08-1949,0.0175000000
01-09-1949,0.0267000000
01-10-1949,0.0392000000
01-11-1949,0.0058000000
01-12-1949,0.0536000000
01-01-1950,0.0275000000
01-02-1950,0.0114000000
01-03-1950,0.0084000000
01-04-1950,0.0505000000
01-05-1950,0.0396000000
01-06-1950,-0.0571000000
01-07-1950,0.0067000000
01-08-1950,0.0331000000
01-09-1950,0.0558000000
01-10-1950,0.0038000000
01-11-1950,0.0012000000
01-12-1950,0.0364000000
01-01-1951,0.0506000000
01-02-1951,-0.0053000000
01-03-1951,-0.0144000000
01-04-1951,0.0526000000
01-05-1951,-0.0374000000
01-06-1951,-0.0177000000
